story,genre
عادت ميغالودون الشرسه التي تعود الى عصور ما قبل التاريخ الى السطح وارعبت مجموعه من عمال منصات النفط واعضاء قريه صيد محليه,"['اثارة', 'اكشن', 'رعب']"
بعد ان اختفى شقيقه في طريق للمشي لمسافات طويله يبحث جاك رولينز عنه ولكن سرعان ما وجد جاك نفسه في لعبه القط والفار مع مخلوق يعتقد انه مجرد اسطوره,"['اثارة', 'جريمة']"
يحقق محقق في بلده صغيره في امر استاذ علم الاجتماع عندما يتم العثور على جثه مشوهه وفقدان نساء من فصله,"['اثارة', 'جريمة', 'دراما']"
مدريد كوستا روج بيبو وخوان لويس هم اربعه في العشرين من العمر يستقلون القطار ليقوموا برحله نهايه العام التي حلموا بها للسفر في جميع انحاء اوروبا ومع ذلك في المحطه الاولى في باريس سرق اللصوص امتعتهم ولكن عندما خرج كوستا وبيبو وخوان لويس من القطار للامساك بهم نسوا روج الذي ربطه اللصوص بالمقعد بماده لاصقه بلاستيكيه لم يمسكوا باللصوص فهم يفقدون روج عندما يواصل القطار السفر مما يفسد حلمهم بعد كل ما لديهم حياه منفصله كوستا هو محتال فني من ذوي الياقات الزرقاء لا يزال يفكر في ان يكون بنفس الاغراء كما كان في ايام شبابه روج متزوج مع تينا البارده المهيمنه التي تعمل معها كجليسه اطفال اطفالهم ويستمر في العيش في شقق الطلاب بالانتقال من شقه الى اخرى عندما يضطر الى الخروج لعدم دفع الايجار تتغير حياتهم عندما يتم استدعاء الثلاثه للابلاغ عن وفاه خوان لويس ولم شملهم مره اخرى بعد عقدين من الزمن لمعرفه وصيته والاخيره سيحصلون على يورو دولار اذا قام الثلاثه بالسفر الذي لم يتمكنوا من السفر قبل مع بعض الشروط زياره نفس الاماكن التي كانوا يقابلونها من قبل ونشرها على مواقع التواصل الاجتماعي وحمل جنازته مع رماده لعيش التجربه معهم وجعل السفر في الروح مترددون ولكن بدون خيارات ومع اسبوع واحد فقط للحصول على المال يقوم الاصدقاء الثلاثه بالسفر ليس فقط مع من التاخير ولكن مثل سمكه خارج الماء تلتقي كوستا بفتاه جميله تدعى ليزا تحاول اغرائها لاثبات ذلك نفسه مما يستمر في كونه مفتول العضلات يحاول روج استعاده تينا فقط ليكتشف انها لا تفتقده وبيبو هو فوضى شارد الذهن يمشي ويريد فقط ان يعيش في حفله دائمه تسبب كل انواع الكوارث في كل مكان يذهبون اليه لن يكون لدى كوستا وروج وبيبو سفر احلامهم فحسب بل سيحصلون على كوابيسهم عندما يصطدم ماضيهم وحاضرهم بقوه حطام قطار هل يمكن ان يحصلوا على المال ويحافظوا على صداقتهم قبل ان يقتلوا بعضهم البعض,['كوميديا']
يصبح مربي الماشيه على حدود اريزونا المدافع غير المتوقع عن صبي مكسيكي يفر من قتله الكارتل الذين لاحقوه الى يوس,"['اثارة', 'اكشن']"
في عام ظهرت انثى تم اختراقها من قبل زوجها واجبرتها على اختطاف نجل نائب الرئيس الامريكي واعدامه على الهواء مباشره حيث يسعى الجاني للانتقام لمقتل ابنه,"['اثارة', 'مغامرات']"
يتطور لدى الشاب القاتل الذي يعيش مع والدته مشاعره تجاه شاهد جريمه قتل ارتكبها,"['جريمة', 'دراما']"
مع تاريخ من الرجال يسيطرون على مصيرهاتعود امراه محطمه الى مسقط راسها لتدفن والدتها فقط لتجد عصابه تهريب اعضاء عنيفه بها جثه بالفعل ولا تريد بمحاوله اخمادها اشعلوا النار,['اثارة']
قرر اليسون وكارلوس منح اطفالهما الثلاثه نعم حيث يضع الاطفال القواعد لمده ساعه,['كوميديا']
تغامر مجموعه من طلاب الدراسات العليا في عمق منطقه من البريه الشماليه الشرقيه المعروفه بمشاهدها الغريبه للمخلوقات سرعان ما يتعلمون ان هناك اكثر في الغابه وبمجرد ان تعرف الروح انك هناك سياتون من اجلك من سينجو في معركه بين اثنين من اسوا وحوش الغابه,['رعب']
هانا فتاه تبلغ من العمر سبعه عشر تكافح للعثور على مكانها في العالم في الوقت الذي تتخلى فيه عن كل امل في التاقلم يصاب جدها بالمرض كانت هي وشقيقها تشارلي يقودان سيارتهما عبر ساحل غرب ميشيغان من اجل زيارته على فراش الموت ومع ذلك تاخذ رحلتهم بعد تعطل سيارتهم في ريف ميشيغان واصبح بحث هانا عن المعنى اكثر اهميه من اي وقت مضى,['دراما']
بعد ان غادرا مانهاتن للعيش في بلده صغيره تكتشف امراه زوجها ومنزلها الجديد مشؤومه,"['دراما', 'رعب']"
رحله مليئه بالمرح الى جزيره مرجانيه نائيه تتحول الى كابوس لخمسه ركاب عندما تحطمت طائرتهم المائيه في حادث غريب وهم محاصرون على طوف ميل من الشاطئ مع اسماك القرش الاكله للانسان الكامنه تحت السطح,"['اثارة', 'رعب']"
كميلشابه تصل الى اكاديميه فيرفيلد بعد وفاه احد الطلاب المفاجئه والعنيفه,['رعب']
يقود سونغ ييروي قائد وحده استخبارات جانج عضو وحدته للتحقيق في قضيه تبدو عاديه وبينما يتغلبون على العقبات التي تواجههم يخوضون معركه شرسه مع العقول المدبره وراء القضيه في النهايه كشفوا كيف يستخدم المسؤولون الفاسدون سلطتهم لحمايه اتباعهم من الاضطهاد وتقديمهم الى العداله,['دراما']
